Category,Agent_Rating,Weather,Distance_km,Agent_Age,Order_Time,Traffic,Vehicle,Pickup_Time,Order_Date,Drop_Longitude,Drop_Latitude,Store_Longitude,Store_Latitude,Delivery_Time
6,5.0,0,7.589520689727503,22,171,2,0,191,26,72.839292,21.22106,72.789292,21.17106,55
13,4.3,1,7.747250131783334,26,123,1,1,139,38,80.271898,13.025996,80.221898,12.975996,155
6,4.8,4,4.52158203730614,32,130,1,1,144,20,85.36982,23.399746,85.33982,23.369746,115
8,4.4,3,6.111750895621245,37,94,3,0,105,18,72.872585,18.967584,72.832585,18.927584,165
7,4.9,1,13.80628401381214,23,172,2,0,192,15,78.419645,17.501028,78.329645,17.411028,140
2,4.0,2,7.551055216686906,27,131,1,0,147,42,75.936362,22.811593,75.886362,22.761593,170
4,4.6,0,7.589543265875354,30,161,2,0,180,20,72.839122,21.220096,72.789122,21.170096,80
1,4.0,1,13.391658696402146,37,139,1,1,154,17,75.890689,26.97842,75.800689,26.88842,185
0,4.9,0,12.395324662564256,29,105,3,0,118,31,77.688179,13.052532,77.608179,12.972532,215
15,4.8,4,19.940501916973297,26,107,3,1,121,43,78.534423,17.558294,78.404423,17.428294,95
5,4.9,1,20.166056535064868,30,131,1,0,147,21,76.760583,12.453194,76.630583,12.323194,48
10,4.8,5,9.177225998300312,23,114,3,1,127,16,73.956485,18.596562,73.896485,18.536562,130
4,5.0,4,1.5492629780593916,37,8,2,1,11,8,80.274151,13.068616,80.264151,13.058616,65
9,4.8,3,7.551948584727422,39,161,2,1,179,26,75.948497,22.775748,75.898497,22.725748,130
11,4.8,4,6.219459890681099,23,55,0,2,63,40,77.039594,11.062169,76.999594,11.022169,70
2,5.0,3,9.046948051487767,21,169,2,1,189,2,77.49702,23.290791,77.43702,23.230791,75
11,4.7,4,6.136051067123193,33,63,0,0,71,34,78.433391,17.480827,78.393391,17.440827,110
1,4.8,5,4.588831209737107,32,169,2,0,187,14,73.92852,18.56408,73.89852,18.53408,135
12,4.9,1,8.976573583670184,24,152,1,0,168,6,81.901889,25.51235,81.841889,25.45235,105
0,4.0,1,12.234070096218906,28,140,1,0,156,33,73.865901,18.673481,73.785901,18.593481,170
11,4.9,1,4.64882056145502,37,114,3,0,129,26,77.645428,12.963284,77.615428,12.933284,85
0,4.2,0,1.549526499748363,30,43,0,0,51,18,77.655748,12.980324,77.645748,12.970324,195
6,4.6,2,1.5549575617693234,28,44,0,0,52,38,76.991876,11.010762,76.981876,11.000762,60
5,4.6,1,13.39078871429458,21,127,1,1,141,29,75.884592,26.995287,75.794592,26.905287,39
3,4.3,0,10.271454968582486,32,117,3,1,132,5,78.119117,30.398174,78.049117,30.328174,175
12,4.8,3,1.527154370684199,27,3,2,1,8,38,72.839976,19.13663,72.829976,19.12663,85
1,5.0,1,7.756744675482044,37,169,2,0,187,18,76.680583,12.373194,76.630583,12.323194,80
2,4.8,1,7.647849610814099,20,143,1,1,158,26,73.949315,18.583811,73.899315,18.533811,150
4,4.6,2,20.032069823598803,26,134,1,1,150,1,73.890431,15.676594,73.760431,15.546594,95
3,4.8,3,20.033928802648795,34,163,2,0,180,7,73.896668,15.636205,73.766668,15.506205,120
8,4.9,2,4.647982768609758,25,124,1,1,138,30,80.284791,13.057018,80.254791,13.027018,125
13,4.0,1,13.65962523175805,38,151,1,1,168,29,72.883616,21.276884,72.793616,21.186884,230
1,5.0,4,13.592605845095418,38,175,2,0,0,9,75.977648,22.815835,75.887648,22.725835,130
5,4.5,2,16.8739423417276,27,163,2,0,180,9,78.547225,17.520371,78.437225,17.410371,18
3,4.9,1,7.4397103762865475,25,132,1,0,148,28,75.847282,26.961927,75.797282,26.911927,120
11,4.7,5,1.467494646141594,22,25,2,0,30,6,78.063162,30.345259,78.053162,30.335259,50
7,4.8,5,9.328976438541764,33,133,1,0,149,8,77.004652,11.086117,76.944652,11.026117,125
13,4.6,1,8.942522164323798,26,173,2,1,0,4,80.373564,26.531617,80.313564,26.471617,50
1,4.7,4,19.93908723888308,37,159,2,2,178,11,78.505467,17.585894,78.375467,17.455894,125
4,4.8,5,17.06510060953055,30,169,2,0,188,29,76.735861,12.394747,76.625861,12.284747,115
11,4.7,3,1.557453534892139,33,36,0,0,43,4,76.295447,9.980717,76.285447,9.970717,165
11,4.5,5,4.471458536851232,34,147,1,0,164,0,80.372796,26.504986,80.342796,26.474986,140
0,4.7,4,16.57746752201047,35,120,3,0,135,35,85.435055,23.469407,85.325055,23.359407,125
5,4.1,2,3.059094162826021,36,36,0,1,44,22,73.935367,18.583935,73.915367,18.563934,32
0,4.7,0,14.121309628180253,37,111,3,0,126,9,0.09,0.09,0.0,0.0,205
3,4.9,0,17.10244951726794,38,109,3,0,122,29,77.125393,11.135083,77.015393,11.025083,215
7,4.1,2,9.176780971328204,37,122,1,1,136,36,73.858206,18.614382,73.798206,18.554382,165
12,4.6,3,1.510393234064176,31,44,0,1,50,26,75.902471,22.755049,75.892471,22.745049,140
4,5.0,5,16.796650852961825,26,116,3,1,129,43,73.017385,19.230083,72.907385,19.120083,100
10,5.0,4,7.669746054108835,38,158,2,1,175,32,78.435883,17.501976,78.385883,17.451976,50
4,4.2,3,3.1028884525491414,39,38,0,2,45,12,76.663622,12.324569,76.643622,12.304569,160
10,4.6,4,7.480468841433188,39,125,1,1,140,4,81.885585,25.507687,81.835585,25.457687,110
8,5.0,0,13.39091144683634,36,115,3,1,130,43,75.882934,26.992908,75.792934,26.902908,180
4,4.9,5,13.565053945838056,22,126,1,0,141,13,85.4072,23.423017,85.3172,23.333017,195
15,4.9,4,1.5340818368746136,39,4,2,1,7,10,78.407865,17.448263,78.397865,17.438263,60
0,4.6,3,1.5125398285985738,22,25,2,0,31,32,73.180937,22.320526,73.170937,22.310526,95
8,4.9,4,4.588477172966504,37,113,3,0,127,20,73.946619,18.59245,73.916619,18.56245,135
6,4.6,1,4.64849018953495,36,158,2,2,176,34,77.675748,13.000324,77.645748,12.970324,90
8,4.9,4,3.0250334859704213,26,42,0,0,49,18,73.178921,22.330237,73.158921,22.310237,50
14,4.0,1,13.463884737972124,34,127,1,1,143,7,81.949682,25.547116,81.859682,25.457116,245
11,4.9,0,1.5103183815574095,36,16,2,1,20,12,75.902574,22.770072,75.892574,22.760072,90
5,4.5,3,9.204105757164326,39,107,3,1,119,28,78.452621,17.489585,78.392621,17.429585,30
12,4.9,5,10.846061827066512,37,155,2,1,173,13,77.715396,13.040221,77.645396,12.970221,75
9,4.8,1,10.571127831273518,22,0,2,1,1,39,75.956362,22.831593,75.886362,22.761593,110
2,4.6,2,7.77451972836823,26,168,2,1,186,38,77.026268,11.051852,76.976268,11.001852,70
11,5.0,0,12.32702960185409,20,147,1,1,165,1,73.823606,15.665658,73.743606,15.585658,200
6,4.6,3,12.09895659021292,21,175,2,1,0,37,73.238921,22.390237,73.158921,22.310237,55
3,5.0,1,3.084960669565872,28,10,2,1,13,6,73.970889,15.177944,73.950889,15.157944,80
7,4.8,2,7.5360867661352575,25,118,3,0,131,28,85.374097,23.405164,85.324097,23.355164,50
7,4.9,5,3.1097660534862834,30,26,2,0,33,18,77.035393,11.045083,77.015393,11.025083,130
8,4.6,2,16.6946756040029,29,136,1,0,151,31,72.91859,21.295047,72.80859,21.185047,190
8,4.2,1,19.73017423313373,37,140,1,1,156,39,72.922731,21.303343,72.792731,21.173343,180
5,4.5,1,13.805745870492178,26,129,1,0,144,23,78.497495,17.516228,78.407495,17.426228,36
6,5.0,5,13.565053945838056,34,153,1,0,171,35,85.4072,23.423017,85.3172,23.333017,185
9,4.3,0,10.55095467291128,30,132,1,1,148,35,85.3872,23.403017,85.3172,23.333017,185
8,4.8,2,7.746488320976561,27,174,2,0,0,40,80.304791,13.077018,80.254791,13.027018,65
15,4.9,0,13.391658696402146,32,153,1,0,170,41,75.890689,26.97842,75.800689,26.88842,245
4,4.9,0,6.197821963200788,27,91,3,0,102,18,77.680709,13.019166,77.640709,12.979166,85
5,4.6,2,4.553856650533593,26,125,1,1,139,32,72.820489,21.200798,72.790489,21.170798,23
7,4.9,1,7.58994910771155,34,0,2,0,1,24,72.828059,21.20276,72.778059,21.15276,120
11,4.8,4,13.56403730393161,26,162,2,0,179,27,85.414097,23.445164,85.324097,23.355164,145
15,4.9,2,10.859243692618604,24,120,3,0,134,15,76.700583,12.393194,76.630583,12.323194,110
12,3.5,5,20.397442775188328,37,124,1,0,140,7,0.13,0.13,0.0,0.0,210
7,4.7,0,10.586720360323753,21,149,1,0,165,29,73.234798,22.381358,73.164798,22.311358,165
12,4.8,2,8.928193235547578,30,121,3,2,134,24,75.862083,26.951191,75.802083,26.891191,150
4,4.6,2,20.82914789209149,30,140,1,0,157,29,75.946896,27.032312,75.806896,26.892312,135
13,4.8,4,1.5102682507811205,28,28,2,1,34,34,75.907429,22.763838,75.897429,22.753839,75
15,4.6,0,10.983241696284244,30,139,1,0,156,9,0.07,0.07,0.0,0.0,230
0,4.8,0,12.220241481209044,39,136,1,0,152,11,72.90765,19.083517,72.82765,19.003517,205
7,4.7,5,17.102696349876823,37,158,2,1,177,43,77.082076,11.126298,76.972076,11.016298,105
3,4.7,0,3.0206869079039604,31,43,0,0,51,16,75.922847,22.77004,75.902847,22.75004,150
15,4.2,3,12.438457015456049,37,154,1,1,172,43,77.087003,11.104839,77.007003,11.024839,185
1,4.6,1,4.554109914568528,26,169,2,1,187,38,72.808059,21.18276,72.778059,21.15276,90
12,4.1,4,6.276138627413788,28,75,0,0,85,12,0.04,0.04,0.0,0.0,265
6,5.0,3,3.1097793175531723,37,13,2,1,18,38,77.015667,11.042477,76.995667,11.022477,145
0,3.8,2,11.903926009449917,38,139,1,1,154,15,75.880689,26.96842,75.800689,26.88842,220
14,4.9,3,1.4881081439039618,22,29,2,1,35,38,75.803007,26.91294,75.793007,26.90294,80
2,4.8,2,12.057293898875512,22,143,1,1,160,39,85.405731,23.431058,85.325731,23.351058,110
15,4.9,4,12.213270282424675,25,136,1,0,153,29,73.052281,19.287222,72.972281,19.207222,150
9,4.4,0,19.85703068063584,32,156,2,1,175,33,72.955203,19.124049,72.825203,18.994049,190
5,4.9,1,16.79715883296753,26,112,3,0,126,15,72.935451,19.2193,72.825451,19.1093,37
0,4.8,5,7.636095878025375,25,110,3,1,123,14,72.877808,19.141458,72.827808,19.091458,120
12,4.8,5,20.397442775188328,32,0,2,0,2,17,0.13,0.13,0.0,0.0,110
11,4.7,1,3.020575404836245,30,28,2,0,34,30,75.907522,22.781226,75.887522,22.761226,90
14,4.8,5,6.045370966436817,33,62,0,1,70,0,88.404878,22.578731,88.364878,22.538731,160
14,4.6,3,20.94245489574009,29,118,3,0,133,3,81.976167,25.589872,81.836167,25.449872,115
14,4.6,4,10.8595355556471,31,175,2,1,2,37,76.735808,12.3785,76.665808,12.3085,130
1,4.7,2,12.142076903171407,33,138,1,0,153,25,72.873616,21.266884,72.793616,21.186884,230
5,4.7,2,19.34030338574658,35,124,1,0,140,43,75.919034,27.041378,75.789034,26.911378,52
8,4.7,2,1.517978883958503,32,44,0,1,52,14,72.814342,21.185104,72.804342,21.175104,140
15,4.6,4,7.5897674326727005,30,127,1,0,141,10,72.821477,21.210522,72.771477,21.160522,105
1,4.6,2,5.9521029067124775,24,47,0,0,56,26,75.834257,26.942328,75.794257,26.902328,95
8,4.8,5,12.438948024729353,38,136,1,0,152,27,77.061876,11.080762,76.981876,11.000762,135
10,4.4,5,4.532421028606297,23,170,2,0,190,32,75.911991,22.681847,75.881991,22.651847,90
0,4.6,3,17.042883652085017,22,145,1,0,163,11,77.753685,13.088453,77.643685,12.978453,130
6,4.8,4,9.204558934599383,29,113,3,0,126,22,78.497225,17.470371,78.437225,17.410371,90
8,4.9,1,3.0989894697047937,20,29,2,1,35,26,80.241898,12.995996,80.221898,12.975996,80
13,4.7,0,7.845173108613388,36,103,3,0,117,24,0.05,0.05,0.0,0.0,75
6,4.9,4,7.536651156165949,36,110,3,1,123,22,85.3672,23.383017,85.3172,23.333017,120
15,4.7,5,4.664779343911224,22,161,2,1,180,32,77.00544,11.033008,76.97544,11.003008,70
2,3.7,4,9.295696139193788,21,128,1,0,143,38,80.314791,13.087018,80.254791,13.027018,250
3,4.5,1,6.041577354033107,38,58,0,1,67,20,75.938497,22.765747,75.898497,22.725748,150
2,4.5,2,12.143065450791864,28,131,1,1,146,27,72.851477,21.240522,72.771477,21.160522,115
0,4.6,2,13.961787999463452,37,136,1,0,151,15,76.693067,12.406967,76.603067,12.316967,135
15,4.0,2,9.294709019107804,36,109,3,1,123,14,80.308519,13.141878,80.248519,13.081878,170
4,3.9,2,17.259376716936664,30,154,1,0,171,41,0.11,0.11,0.0,0.0,205
9,5.0,5,12.395001965045855,35,166,2,0,186,33,80.298114,13.066047,80.218114,12.986047,145
12,4.6,1,5.952035110828275,26,73,0,0,84,28,75.834592,26.945287,75.794592,26.905287,100
8,4.2,2,10.84648491635075,39,153,1,0,171,35,77.769386,13.019934,77.699386,12.949934,195
1,4.8,2,3.059264618989205,32,13,2,0,18,30,73.919315,18.553811,73.899315,18.533811,130
3,4.8,1,7.647482870843453,31,100,3,0,114,40,73.854855,18.60144,73.804855,18.55144,90
13,4.7,5,10.586748925687122,24,136,1,1,153,31,73.240937,22.380526,73.170937,22.310526,75
3,4.8,5,20.244642325808297,22,114,3,1,128,3,76.406999,10.115497,76.276999,9.985497,120
0,4.9,1,13.763140802008651,25,136,1,1,153,39,73.875901,18.683481,73.785901,18.593481,160
3,4.6,5,14.121309628180253,24,150,1,0,167,31,0.09,0.09,0.0,0.0,135
13,4.7,5,7.670564060247191,33,145,1,2,161,40,78.487225,17.460371,78.437225,17.410371,125
12,4.5,2,19.883194540663208,35,154,1,1,171,19,73.972527,18.646216,73.842527,18.516216,140
14,5.0,3,11.905704284153522,24,160,2,0,179,9,75.880512,26.929596,75.800512,26.849596,120
7,4.3,3,1.554905431859371,20,3,2,0,6,32,77.005017,11.031278,76.995017,11.021278,120
5,4.8,1,8.929621768394563,24,121,3,0,134,30,75.860512,26.909596,75.800512,26.849596,20
7,4.7,3,9.107291566563282,22,0,2,1,2,28,72.850489,21.230798,72.790489,21.170798,85
4,4.7,4,20.164987511903337,33,125,1,1,139,31,76.73665,12.482058,76.60665,12.352058,95
0,4.6,1,1.5272542689629798,37,4,2,1,9,16,72.856749,19.113249,72.846749,19.103249,95
12,4.6,3,4.465127386866464,29,175,2,1,1,10,75.8323,26.876156,75.8023,26.846156,85
13,5.0,5,12.142670416282549,28,153,1,0,171,23,72.869292,21.25106,72.789292,21.17106,105
1,4.6,0,8.918804625450754,39,171,2,1,189,4,78.117044,27.223303,78.057044,27.163303,80
14,4.6,1,11.90326188571223,23,107,3,0,119,13,75.872934,26.982908,75.792934,26.902908,195
0,4.7,3,13.390793718689237,26,139,1,0,154,23,75.900753,26.99519,75.810753,26.90519,80
4,4.7,3,12.235622216061367,25,148,1,0,166,29,73.980626,18.626947,73.900626,18.546947,190
10,4.6,1,16.634727513456916,21,130,1,0,146,17,73.28,22.43,73.17,22.32,215
2,4.7,4,4.521740183910015,37,138,1,1,155,28,85.355055,23.389407,85.325055,23.359407,90
9,4.7,0,7.439438614141125,22,123,1,0,139,20,75.843604,26.971411,75.793604,26.921411,145
1,4.6,0,4.531317330937983,30,142,1,0,158,26,75.917648,22.755835,75.887648,22.725835,175
9,4.9,5,9.308662119355631,28,134,1,0,150,20,76.685861,12.344747,76.625861,12.284747,110
6,4.6,3,17.042860218698433,22,147,1,1,163,25,77.750709,13.089166,77.640709,12.979166,135
12,4.7,0,4.463835175285589,34,115,3,0,128,40,75.823604,26.951411,75.793604,26.921411,80
1,5.0,5,1.5549743779299985,30,28,2,0,34,24,76.973303,11.004136,76.963303,10.994136,135
13,4.6,1,12.06286090053208,37,115,3,0,129,1,77.515361,23.294294,77.435361,23.214294,185
5,4.2,3,3.102770127436664,20,6,2,0,11,32,76.652278,12.345461,76.632278,12.325461,29
10,4.6,1,5.952088885203559,25,54,0,1,63,36,75.833007,26.94294,75.793007,26.90294,155
6,4.7,0,9.414207472710387,38,153,1,1,171,26,0.06,0.06,0.0,0.0,140
12,4.8,0,1.549629486646845,37,9,2,1,13,12,77.62413,12.945662,77.61413,12.935662,80
11,4.1,1,5.950862376179955,20,66,0,1,74,38,75.816649,26.996431,75.776649,26.956431,165
8,4.6,3,13.96227361078246,27,128,1,0,144,27,76.755169,12.387954,76.665169,12.297954,170
14,5.0,0,19.37233553755309,30,144,1,2,162,1,80.445042,26.609108,80.315042,26.479108,205
13,4.8,3,20.166931406465647,20,123,1,0,139,19,76.77262,12.429524,76.64262,12.299524,110
6,4.7,1,10.550295445173376,39,127,1,0,142,37,85.394253,23.421489,85.324253,23.351489,210
2,4.8,1,12.235732851647132,32,134,1,0,150,39,73.985101,18.623626,73.905101,18.543626,210
2,4.2,5,1.4880023638894084,30,29,2,0,36,40,75.803604,26.931411,75.793604,26.921411,160
7,5.0,0,9.414207472710387,22,121,3,2,134,38,0.06,0.06,0.0,0.0,50
0,4.7,3,1.5341210004813362,34,14,2,0,19,18,78.414423,17.438294,78.404423,17.428294,130
13,4.0,1,17.259376716936664,30,146,1,1,162,3,0.11,0.11,0.0,0.0,205
11,4.8,0,7.645714859545969,33,172,2,2,192,40,73.801081,18.686215,73.751081,18.636215,85
2,4.4,1,16.79253633397502,24,109,3,0,121,27,73.082281,19.317222,72.972281,19.207222,195
0,4.8,0,7.747297860639233,34,142,1,0,159,16,80.299982,13.022793,80.249982,12.972793,130
12,3.9,0,10.625702124383546,34,172,2,1,192,23,72.842629,21.219669,72.772629,21.149669,190
8,4.4,5,7.669593796336562,36,109,3,2,123,28,78.418855,17.50971,78.368855,17.45971,170
14,5.0,2,1.549629486646845,24,40,0,1,47,14,77.62413,12.945662,77.61413,12.935662,100
2,4.9,2,3.0146017669132554,27,9,2,0,14,22,85.346967,23.373783,85.326967,23.353783,85
2,4.7,2,17.041437201308558,24,151,1,1,167,17,80.352439,13.132394,80.242439,13.022394,140
3,4.6,0,1.5070945252547612,20,38,0,0,44,24,85.400464,23.40925,85.390464,23.39925,100
14,4.9,2,12.235374461806089,29,105,3,0,119,43,73.878206,18.634382,73.798206,18.554382,85
10,5.0,2,1.523894821350383,39,40,0,0,47,4,75.368888,19.885908,75.358888,19.875908,165
8,5.0,4,19.342014987765523,33,170,2,2,190,25,75.930689,27.01842,75.800689,26.88842,80
9,4.7,3,4.537472452712269,27,134,1,0,151,10,73.200937,22.340526,73.170937,22.310526,145
1,4.9,1,19.93768479044883,26,131,1,0,147,39,78.682111,17.613216,78.552111,17.483216,210
6,4.9,3,19.94138586788592,27,101,3,0,113,33,78.459645,17.541028,78.329645,17.411028,100
2,4.9,5,6.028567025412911,36,90,3,0,102,36,85.375486,23.414989,85.335486,23.374989,170
1,4.6,1,6.196923263958364,27,86,3,0,96,36,80.297221,13.094347,80.257221,13.054347,145
1,4.7,3,7.432641228855702,39,142,1,2,157,6,78.09725,27.207772,78.04725,27.157772,165
1,4.8,3,5.953310095151372,29,98,3,1,109,40,75.840512,26.889596,75.800512,26.849596,100
5,4.8,4,10.415110423098904,28,132,1,2,147,37,75.822891,26.983987,75.752891,26.913987,16
7,4.6,5,9.297712540601417,32,148,1,1,165,34,77.7384,12.974264,77.6784,12.914264,135
5,5.0,5,13.601196442730592,29,118,3,0,132,7,88.456217,22.623662,88.366217,22.533662,31
11,4.7,0,10.70609858733341,39,172,2,0,191,17,73.868206,18.624382,73.798206,18.554382,145
11,4.7,3,7.635843956559549,35,106,3,0,119,24,72.896749,19.153249,72.846749,19.103249,125
5,4.2,5,7.589405570129272,38,150,1,0,167,14,72.845503,21.225975,72.795503,21.175975,33
0,4.4,4,13.993565880995884,37,133,1,0,148,37,77.041736,11.096686,76.951736,11.006686,180
14,4.9,4,19.632390188787063,22,163,2,0,182,31,76.028497,22.855747,75.898497,22.725748,100
3,4.7,2,6.219648077690683,31,69,0,0,78,32,77.015525,11.043681,76.975525,11.003681,200
13,4.7,2,16.578948791660057,23,119,3,1,133,39,85.4272,23.443017,85.3172,23.333017,110
15,4.7,4,19.632051250802267,39,123,1,1,138,19,76.004765,22.862225,75.874765,22.732225,145
13,4.6,1,13.94308069228634,29,172,2,1,192,35,77.660997,13.119198,77.570997,13.029198,135
15,4.7,5,9.414207472710387,27,164,2,1,181,12,0.06,0.06,0.0,0.0,85
11,4.7,5,12.081477812683922,24,148,1,0,166,31,75.946699,22.831857,75.866699,22.751857,170
3,4.7,1,11.902924672837509,24,170,2,1,188,15,75.863013,26.990262,75.783013,26.910262,140
0,4.7,5,14.121309628180253,35,109,3,0,121,3,0.09,0.09,0.0,0.0,220
11,5.0,1,4.4639601175284085,37,109,3,0,121,24,75.835704,26.944142,75.805704,26.914142,95
9,4.6,3,13.96135178633398,35,135,1,0,151,19,76.708203,12.424022,76.618203,12.334022,125
15,4.5,1,10.706184356730288,29,106,3,0,119,11,73.874855,18.62144,73.804855,18.55144,200
14,4.6,1,10.405128557559667,25,173,2,0,192,5,78.110165,27.23185,78.040165,27.16185,115
11,4.9,3,13.805319475709078,26,147,1,1,163,21,78.487865,17.528263,78.397865,17.438263,125
15,4.2,0,13.59174349203564,25,153,1,0,169,41,75.982471,22.835049,75.892471,22.745049,180
0,4.6,1,19.591169475729576,34,104,3,0,116,37,85.454097,23.485164,85.324097,23.355164,160
0,4.3,1,13.941533701364968,22,101,3,0,115,21,80.310672,13.176438,80.220672,13.086438,175
7,4.6,1,3.053432734114789,35,5,2,1,9,20,72.861347,19.24384,72.841347,19.22384,90
8,4.4,4,12.142087258477051,39,153,1,0,170,23,72.874136,21.266608,72.794136,21.186608,195
0,4.7,0,4.521740183910015,33,154,1,0,172,38,85.355055,23.389407,85.325055,23.359407,165
4,5.0,3,8.92749930283016,26,172,2,2,192,22,75.849034,26.971378,75.789034,26.911378,60
2,5.0,3,7.551948584727422,35,120,3,0,135,8,75.948497,22.775748,75.898497,22.725748,190
3,4.9,2,7.786284518497561,26,147,1,1,163,6,76.386958,10.085573,76.336958,10.035573,145
13,4.8,4,6.1364990696195605,32,90,3,0,103,38,78.489654,17.45233,78.449654,17.41233,135
11,4.6,5,10.689181764692147,36,170,2,2,188,13,72.899976,19.19663,72.829976,19.12663,145
5,4.7,3,4.64882056145502,33,151,1,0,168,28,77.645428,12.963284,77.615428,12.933284,28
12,4.2,2,6.110461409424714,30,52,0,0,60,12,72.86765,19.043517,72.82765,19.003517,245
11,4.6,0,4.52182618432303,35,169,2,1,188,16,85.356967,23.383783,85.326967,23.353783,75
4,4.6,5,4.60222989483327,21,138,1,0,153,36,78.422621,17.459585,78.392621,17.429585,145
15,4.2,2,1.5272284258837878,22,26,2,0,32,32,72.835451,19.1193,72.825451,19.1093,145
7,4.8,4,9.295709283635452,21,173,2,0,0,20,80.335235,13.086286,80.275235,13.026286,60
10,4.8,2,7.441592937377917,20,136,1,1,153,32,75.8523,26.896156,75.8023,26.846156,70
9,4.6,2,7.551916878328149,33,114,3,0,128,14,75.934167,22.777021,75.884167,22.727021,125
4,5.0,0,7.747850339383857,38,124,1,1,140,34,77.66413,12.985662,77.61413,12.935662,130
6,4.1,1,13.592501394228012,25,149,1,0,165,31,75.974212,22.818163,75.884212,22.728163,205
2,4.1,0,13.94308069228634,29,124,1,0,140,33,77.660997,13.119198,77.570997,13.029198,170
1,5.0,1,11.89119379851384,24,140,1,0,157,5,78.095053,27.245108,78.015053,27.165108,190
7,4.8,3,10.78854577767402,30,156,2,1,175,1,73.897423,15.56395,73.827423,15.49395,85
10,4.9,3,13.611044846525983,23,0,2,0,3,43,73.255012,22.401603,73.165012,22.311603,105
11,4.5,3,6.049820809302193,29,67,0,2,78,42,73.210283,22.35279,73.170283,22.31279,85
6,4.9,3,14.01549351067624,33,171,2,0,189,7,76.435397,10.096881,76.345397,10.006881,145
6,4.7,5,1.5125412443971376,29,36,0,0,42,12,73.168921,22.320237,73.158921,22.310237,95
15,4.9,2,13.661064865061226,37,134,1,2,150,41,72.868059,21.24276,72.778059,21.15276,135
15,4.8,5,19.321566477390142,21,146,1,1,162,3,78.164714,27.291694,78.034714,27.161694,135
11,4.8,4,19.93768479044883,36,122,1,1,138,33,78.682111,17.613216,78.552111,17.483216,110
2,4.9,5,10.5749532291978,37,149,1,0,165,39,75.951991,22.721847,75.881991,22.651847,125
10,5.0,0,6.108472828203271,24,55,0,0,62,18,72.947385,19.160083,72.907385,19.120083,125
7,4.8,2,13.805228599411375,28,115,3,0,130,41,78.483391,17.530827,78.393391,17.440827,165
1,4.7,3,13.660741162989456,29,170,2,0,189,39,72.864209,21.250437,72.774209,21.160437,50
13,4.5,1,1.5104081555802344,22,7,2,0,12,42,75.908497,22.735747,75.898497,22.725748,100
14,4.9,0,10.5749532291978,29,144,1,1,161,27,75.951991,22.721847,75.881991,22.651847,150
12,4.5,3,4.402432889931923,26,155,2,0,174,2,78.076106,30.357968,78.046106,30.327968,100
